osm_id,name,type,lat,lon
1102156075,unnamed,plant,18.4149446,-66.1344496
1122950382,Centro Más Salud Dr. José A. López Antongiorgi,hospital,18.4172815,-66.0799337
1123235481,Centro Más Salud Dr. A. Oliveras Guerra,hospital,18.3986982,-66.0149506
1150325802,unnamed,plant,18.4089209,-66.1143385
1153025219,unnamed,substation,18.3687666,-66.0214758
1153025220,unnamed,substation,18.3711533,-66.0238751
1153025222,unnamed,substation,18.3689792,-66.0120743
1154611615,unnamed,substation,18.3713925,-66.1664375
1154611616,unnamed,substation,18.3826471,-66.156553
1155117989,unnamed,substation,18.417006,-66.1949539
1155295445,unnamed,plant,18.4156343,-66.1286988
1155295483,unnamed,plant,18.4166837,-66.1255137
1155295505,unnamed,substation,18.40833,-66.1161046
1155295536,unnamed,plant,18.4117406,-66.1123014
1196469878,Subestación Reparto Metro,substation,18.400902,-66.0787554
1202447709,unnamed,substation,18.4415756,-66.0167353
1205919116,Subestación Jardines Metropolitanos AEE,substation,18.4010601,-66.0628957
1206039853,unnamed,substation,18.4405698,-66.0249189
1208396628,unnamed,substation,18.4175684,-66.1094276
1312067501,AAA,water_works,18.4371668,-66.1904854
1340875157,CPC Hospital San Juan Capestrano,hospital,18.3844748,-66.0225649
1340878748,Doctors' Center Hospital Bayamón,hospital,18.3980272,-66.1664112
1386309035,unnamed,substation,18.4270282,-66.1051563
1386309038,unnamed,substation,18.4238106,-66.1036448
1387030087,MMM Multiclínica,clinic,18.4201776,-66.0569537
1388053887,unnamed,substation,18.451524,-66.095291
1425032130,unnamed,substation,18.4328535,-66.0866611
1431425325,Subestación Venezuela,substation,18.396628,-66.0561074
1431425334,unnamed,substation,18.3940194,-66.0596389
1433187144,unnamed,substation,18.4459183,-66.0732258
1433643391,unnamed,substation,18.4235399,-66.0469837
1433829607,unnamed,substation,18.4393446,-66.0254867
1450942539,Subeatacióon Los Ángeles,substation,18.43142,-66.0070063
6004891,Aeropuerto Internacional Luis Muñoz Marín,aerodrome,18.4430518,-66.0023757
