name,power,amenity,man_made,telecom,aeroway,generator:source,addr:street,addr:city,operator,voltage,lat,lon,city_source
Methodist Rehabilitation Hospital,,hospital,,,,,West Wheatland Road,Dallas,,,32.646547519876414,-96.87102826354808,Dallas
Methodist Dallas Medical Center,,hospital,,,,,North Beckley Avenue,Dallas,Methodist Health System,,32.76087507713176,-96.82477300158385,Dallas
Our Children's House,,hospital,,,,,Empire Central,Dallas,Children's Health,,32.82608761932777,-96.8697628175043,Dallas
Medical City Green Oaks Hospital,,hospital,,,,,Clodus Fields Drive,Dallas,HCA,,32.912838537585564,-96.77171652714351,Dallas
Texas Scottish Rite Hospital for Children,,hospital,,,,,Welborn Street,Dallas,,,32.80223620407711,-96.81483732097247,Dallas
William P. Clements Jr. University Hospital,,hospital,,,,,Harry Hines Boulevard,Dallas,University of Texas Southwestern Medical Center,,32.819171657210646,-96.84865077597755,Dallas
Parkland Memorial Hospital,,hospital,,,,,Harry Hines Boulevard,Dallas,Parkland Health & Hospital System,,32.81299257319389,-96.8351220694629,Dallas
Pine Creek Medical Center,,hospital,,,,,Harry Hines Boulevard,Dallas,,,32.84112323074882,-96.86839796465101,Dallas
Promise Hospital of Dallas,,hospital,,,,,Harry Hines Boulevard,Dallas,Promise Healthcare,,32.83282800319414,-96.86167351758093,Dallas
Duck Creek Wastewater Treatment Plant,,,wastewater_plant,,,,,,,,32.79225774169761,-96.51662489562247,Dallas
Texas Institute for Surgery At Texas Health Presbyterian Dallas,,hospital,,,,,Greenville Avenue,Dallas,Texas Institute for Surgery,,32.876977901910536,-96.7620591835742,Dallas
,substation,,,,,,,,,,32.8006698220033,-96.8080669034097,Dallas
,substation,,,,,,,,,,32.65386116641061,-96.80382148277867,Dallas
,substation,,,,,,,,,,32.66190433751196,-96.81540350578555,Dallas
,substation,,,,,,,,,,32.8549725,-96.6484478,Dallas
,substation,,,,,,,,,,32.78723506860846,-96.6984535857828,Dallas
,,hospital,,,,,,,,,32.717760695789735,-96.66233967104709,Dallas
,,hospital,,,,,,,,,32.82057045294004,-96.84458124577183,Dallas
,substation,,,,,,,,,,32.86745754401701,-96.7885199111509,Dallas
Bachman WTP,,,water_works,,,,Shorecrest Drive,Dallas,Dallas Water Utilities,,32.84852531137957,-96.86877910498445,Dallas
,substation,,,,,,,,,,32.94989132517002,-96.77133474532847,Dallas
,substation,,,,,,,,,,32.748614149999995,-96.72579979999999,Dallas
,,,water_works,,,,,,,,32.83838863928573,-96.87072383934094,Dallas
,substation,,,,,,,,,,32.86542339999999,-96.84461855,Dallas
,substation,,,,,,,,,,32.882982850000005,-96.8922271,Dallas
,,hospital,,,,,,,,,32.695121395428146,-96.79006702872448,Dallas
Redmond Taylor Army Heliport,,,,,aerodrome,,,,,,32.7314028120501,-96.97501736170497,Dallas
,substation,,,,,,,,,,32.82593898166048,-96.86231872517729,Dallas
,substation,,,,,,,,,,32.732454244045634,-96.98666098995423,Dallas
,substation,,,,,,,,Oncor,,32.96536483861775,-96.78876146453693,Dallas
Dallas Police Love Field Unit,,police,,,,,,,Dallas Police Department,,32.84473095823043,-96.84750822908589,Dallas
Dallas Fire Station 6,,fire_station,,,,,Pennsylvania Avenue,Dallas,,,32.763611245283094,-96.77210064740736,Dallas
Lake Hubbard Station,plant,,,,,,,,Luminant Generation Company LLC,,32.83703530486553,-96.54873177840228,Dallas
,substation,,,,,,,,,,32.81936385,-96.83358860000001,Dallas
